,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PRAMEF14,1.96230760943701,3.70091022150828,3.15916483449854,1.17148373554105,0.241404391661667,0.375537478426173
LOC101927905,94.1821593747484,0.571532309765247,0.488079893407,1.17098105757997,0.241606391261532,0.375817047973165
FAM151A,65.2120835683577,-0.246081425208167,0.210157299084838,-1.17093922637836,0.241623206362189,0.375817047973165
TPRG1,100.383862039591,0.32619326690338,0.278610224237382,1.17078713746505,0.241684349256729,0.375827483147232
NFE2,13.9343942038408,0.522315598502581,0.446129713017053,1.17077070471344,0.241690956215144,0.375827483147232
NDST1,3529.50591743578,-0.0754380059884436,0.0644349858423451,-1.17076158242697,0.241694623980009,0.375827483147232
CHM,1859.76307152891,0.0638757680917209,0.054561863766737,1.17070355889606,0.241717954209088,0.375827483147232
WBSCR22,707.199559315719,-0.106122333983578,0.090650210747184,-1.17067939620731,0.24172767006359,0.375827483147232
SUMO1P1,0.616153419786393,1.66428045567751,1.4220545086935,1.17033520550949,0.241866099517303,NA
RIC8B,579.642789047155,0.0787746990501685,0.0673188136303997,1.17017360826745,0.241931111268339,0.376113364489388
PHLDB2,8281.71124817177,-0.103720871456824,0.088644147198955,-1.17008144061706,0.2419681964933,0.376129007612371
SRRM3,4.24464386241071,-0.718107835325742,0.613740446767366,-1.17005134517057,0.241980306775331,0.376129007612371
SRMS,1.01745958837517,1.42885128743356,1.22128447447979,1.16995779221887,0.242017954815781,0.376157110723136
C3orf62,158.830199969364,0.257573512455139,0.22031115628371,1.16913513051261,0.242349191859012,0.376614307088774
TET1,934.872602310533,-0.126364439664751,0.1080841736292,-1.16912990516322,0.242351296815697,0.376614307088774
DDIT4L,86.7128757845848,-0.312189552510517,0.267052941294194,-1.16901746521713,0.242396594742859,0.37665425113103
POLR2A,31891.47118628,-0.0999805121456271,0.0855347523042632,-1.16888760944765,0.242448916275448,0.376705101645889
LINC01578,0.807365891062966,0.925781798543711,0.792149894787451,1.16869522376458,0.242526446982916,0.376795109541146
CCL22,6.81084577467664,1.18870615308551,1.01721110177167,1.16859337360274,0.242567499273362,0.376828433694185
RBM45,228.686812447226,0.127548792327339,0.109173859268079,1.16830890821712,0.242682183350534,0.376976130145237
GSS,1366.32667105981,0.110376611258756,0.0945124250181836,1.16785291709021,0.242866098681156,0.37723133604944
MSANTD1,2.81236636972635,0.937836921536862,0.803167427036921,1.16767300312062,0.24293869050326,0.377291155207475
LOC613266,6.40105149292059,0.73832940392052,0.632327003146839,1.16763857979518,0.242952581390395,0.377291155207475
TOP3B,508.185464700637,0.115239868684414,0.0986970961597532,1.16761154247015,0.242963492187137,0.377291155207475
SMAD6,289.388285074527,-0.256529429839781,0.219728285376302,-1.1674847842209,0.243014649528787,0.377340113723092
PCSK6,244.824790370488,0.291636529230685,0.249887374589477,1.16707188472324,0.24318134081417,0.377545334159994
SLC7A3,1.76276606511354,-1.55065265350894,1.3286827665494,-1.16706010836281,0.243186096216462,0.377545334159994
LRRC4C,269.098492256007,0.171136879752022,0.146663703747641,1.16686593464523,0.243264514766813,0.377636579775696
CUL7,2797.69347067834,-0.0900451047096743,0.0771759386921878,-1.16675101379479,0.243310934807353,0.377678141133861
FGF8,3.83340031607596,1.16897469443584,1.00225852485976,1.1663404854545,0.243476810575227,0.377905105344174
RC3H1,4129.4420948806,0.051680283786848,0.0443119843844349,1.16628231628014,0.243500320509568,0.377911081959909
MYRF,115.671248582459,0.388376453609971,0.33305403611133,1.16610643169071,0.243571416577145,0.377990905050654
STXBP5L,14.7653055548223,-0.661052603579594,0.567062786346854,-1.16574851938044,0.24371613692188,0.378184961256804
ZCCHC9,545.817602728236,-0.109297005498791,0.0937725206891327,-1.16555473496467,0.243794518041111,0.378246123964511
FABP2,9.16709710795557,0.525337829929375,0.450719512617005,1.16555377618136,0.243794905889834,0.378246123964511
LRRC45,164.224953454081,0.187983146346183,0.161347451682981,1.16508283450014,0.243985464448437,0.378511224525244
S100A5,12.7247686922508,-0.691497505716491,0.593633999535971,-1.16485495483247,0.244077709634838,0.378623774395618
PAGR1,541.126771323072,-0.161368839919207,0.138552874827473,-1.16467334308396,0.244151243205452,0.378707282186589
SCP2,4916.99559956553,-0.0848686560386984,0.0729046423711046,-1.16410496339443,0.244381477454545,0.379033818065896
NFKBIA,7065.79144373854,0.16709145757034,0.143544809690543,1.1640369159328,0.244409051735752,0.379046002542667
ARHGAP39,55.6103584077964,-0.23065976785026,0.198185708866184,-1.16385671383603,0.244482084015724,0.379107905537845
CERK,1231.18010659933,-0.0759646843537686,0.065270666170288,-1.16384110674741,0.244488409975168,0.379107905537845
MYLK3,13.3697468283195,-0.539272575218253,0.463397201080357,-1.16373723009332,0.244530516815687,0.379142613707691
FLJ31104,6.92489830863197,0.69072275811995,0.593656876038037,1.1635050245349,0.24462466072778,0.379245257543575
LDHC,9.90047814370294,-0.769709073712744,0.661559548939673,-1.16347662874251,0.244636175078829,0.379245257543575
MIR329-2,25.4942988983349,0.772959074730475,0.66456511959894,1.16310509223979,0.244786866315528,0.379448264751503
PCDHA9,9.41815024153379,-0.845098462515641,0.726652552884364,-1.16300212413914,0.244828640603821,0.379482418829805
SORCS2,142.783547557599,0.265400017501886,0.228255788304351,1.16273072185143,0.244938772826269,0.379622513104843
AKAP5,391.258323703607,-0.157464384588457,0.135435001188919,-1.16265650094992,0.244968896947859,0.379638592875579
YIPF7,6.05032971308157,0.825627055042081,0.710235428497002,1.16246954448509,0.245044788702069,0.379725592359523
SNORD35A,23.9797520537557,0.338282379471346,0.291177174381242,1.16177506080345,0.245326846835497,0.380132031010701
LOC388849,4.63485928399033,-0.555386973771844,0.47808758561308,-1.16168457513834,0.245363613515641,0.380158357589358
TAS2R40,7.04682118805301,0.592735565829717,0.510305941188654,1.16152981572008,0.245426505252169,0.380188103836635
ATP7A,3223.70154596103,-0.0789115092363314,0.06793953805923,-1.16149611096172,0.24544020382275,0.380188103836635
CAMK1,555.024092456069,-0.0777390455538215,0.0669303707655404,-1.16149133292783,0.245442145794758,0.380188103836635
ARL17B,3.4443730427664,1.72964814234439,1.48962886243415,1.16112689943321,0.245590296983214,0.380386937306287
LEMD3,3319.22457777568,0.0653833980609372,0.0563153486168399,1.16102269926081,0.24563266844593,0.380421913111191
TECRL,1.8407517464736,2.08541359981969,1.79635744481486,1.1609123817975,0.245677533001366,0.380460744129965
AUH,1601.74769521204,0.102752200335039,0.088521125094658,1.16076473525571,0.245737587757867,0.380523090822417
C9orf43,24.914248064105,0.473746496428648,0.408233265746044,1.16047989269782,0.245853475637625,0.380671877743218
BCL2L1,43.6053694964579,-0.208853673925123,0.17999230597128,-1.16034778707956,0.245907235667322,0.380702772706722
LRRC63,32.5840078239906,0.341407296315457,0.294232035384662,1.16033353019878,0.245913037959703,0.380702772706722
AP1M2,2.45069609407344,1.02452816355301,0.883117380052761,1.16012682650612,0.24599717340514,0.380802356608713
CYP4F12,48.1969943622378,-0.37263269230327,0.321283849688319,-1.15982391478677,0.246120505247288,0.380950338961419
ANKRD18DP,1.47984740241414,0.987340992129419,0.851306697798646,1.15979469524031,0.246132404406223,0.380950338961419
AKAP4,1.63061681840109,2.10095656248452,1.8123009361983,1.15927576955941,0.246343795163256,0.381246821868068
EAF1,605.385733035684,-0.122518915457223,0.105710505562274,-1.15900415768088,0.246454490315938,0.381353044455144
RPA2,948.034392104086,0.111807648821641,0.0964706356620486,1.15898115581326,0.24646386630505,0.381353044455144
IRS4,14.1285978106893,-1.38599279045978,1.19589217521685,-1.1589613337912,0.246471946330474,0.381353044455144
MYBBP1A,713.346564393332,-0.102849767588521,0.088763120346329,-1.15869932453062,0.246578766272409,0.38148761561807
EMID1,22.2170802973319,0.457196448976427,0.394683290415626,1.15838815596924,0.24670567036352,0.381631300409762
C1QBP,746.376674369101,-0.107836645827782,0.0930930967904208,-1.15837424627256,0.24671134423306,0.381631300409762
SOAT2,44.3264793240148,-0.387379410507184,0.334696170482386,-1.1574061631744,0.247106457203987,0.382211733732881
UBLCP1,1245.39773038902,0.101946741747702,0.0880898815074592,1.15730365398516,0.247148321188579,0.382245730003062
MIR3115,0.552455219858144,1.88300812009454,1.62708630420175,1.15728840887659,0.247154547600911,NA
CHCHD10,271.631517812578,0.127623192999498,0.110296515158664,1.15709179765027,0.247234857467803,0.382348806524825
FGF1,243.469572935587,-0.252834515120616,0.218528252106743,-1.15698777015393,0.247277357012755,0.382383769114004
POPDC2,155.911310154784,0.219813569662951,0.190062929733083,1.15653047110054,0.247464243306932,0.382623620204851
SNORD116-12,28.9229936371912,-0.476193420910403,0.411750073978553,-1.15651083267372,0.247472271237939,0.382623620204851
GPR62,0.776533149749251,-1.40501106393017,1.21519428452683,-1.15620282437163,0.24759820484358,0.382787541556068
FAM132A,4.22659829071152,-0.735799738906609,0.636590320779024,-1.15584499934931,0.247744563053467,0.38295444681694
MAGOH,1060.8336799821,0.120363061010672,0.104135368839843,1.15583266618844,0.2477496086636,0.38295444681694
FAM216A,243.179397303596,0.13229839801844,0.114470356117896,1.15574374453927,0.247785989461136,0.38295444681694
FIGNL2,11.1261988323788,-0.655557229287107,0.56722116306863,-1.15573478560036,0.247789655067679,0.38295444681694
FGF20,3.58240739306382,1.44414783998185,1.24959210386273,1.15569539493544,0.247805772457781,0.38295444681694
ZNF707,65.0908935361889,0.257777765325417,0.223075552133474,1.15556260137005,0.247860112709668,0.382990804649401
CPNE6,29.1723491427639,-0.395034737465826,0.341861430295777,-1.15554052741207,0.247869146368579,0.382990804649401
VGLL2,0.544749955701758,-2.17393157990481,1.88202535309468,-1.15510217560573,0.248048587417586,NA
ATP4B,5.49649950597069,-0.720337191227008,0.623640699448754,-1.15505160561799,0.248069294289226,0.383269252863027
STK11IP,473.84775891651,-0.123668338468139,0.107133695309504,-1.15433653353287,0.248362224037494,0.383659071711356
SNORD116-21,2217.95105092079,-0.490084400652855,0.4245710606975,-1.15430477020202,0.2483752415175,0.383659071711356
LRRC15,85.7604367789811,0.599898346944956,0.519712185708594,1.154289553798,0.248381477784312,0.383659071711356
ARL8B,1467.40955959141,-0.0789679855039197,0.0684224972827138,-1.1541231121342,0.248449699122914,0.383723011589811
ZNF782,720.419953135931,0.11995491019189,0.103938851638139,1.15409116323038,0.248462795882973,0.383723011589811
C8orf31,27.1706383049787,0.30875926407957,0.267553631771066,1.15400886930872,0.248496532714913,0.383738750600933
VWC2L,4.39751102964585,0.864909405838252,0.74950840704178,1.15396891844342,0.248512911940436,0.383738750600933
KRTCAP2,1898.27167431749,-0.143484935062439,0.124346659822536,-1.15391065001035,0.248536802434083,0.383744815517299
LRRN4CL,9.28166401420204,-0.473145891049457,0.410114409262177,-1.15369243402269,0.248626286895097,0.383852149464658
OPN5,3.21091777992914,-1.33871461238473,1.16052262211453,-1.15354460729557,0.248686919429916,0.383914925489984
CRISPLD2,1628.58953893465,0.279641112766005,0.242482836431466,1.15324085152329,0.24881154019574,0.384076466488614
SYT3,2.30236520920842,1.37155891376555,1.18943168919761,1.15312121429252,0.248860635308201,0.384117770921933
WBP1L,586.260911509236,0.105992969346089,0.0919217477753165,1.1530782639726,0.248878262333282,0.384117770921933
RNF112,31.8385106761598,-0.325575203646719,0.282540334062145,-1.15231407482908,0.24919203532071,0.384571170116411
MARCH7,3714.72060505277,0.0476988093896112,0.0413959421441771,1.15225809388471,0.249215031737015,0.38457578510722
C1QTNF6,28.6844290299321,0.292149795722452,0.253563885729123,1.15217431253025,0.249249451057206,0.384593146372066
LOC653786,36.4647170992859,0.832006959721391,0.722144695308943,1.152133312238,0.249266296137417,0.384593146372066
BNC2,3650.44774595906,-0.153023276808449,0.132941864322491,-1.15105409111192,0.24970998320744,0.385220382417633
PREP,1301.29929425917,0.0728046873877104,0.0632534238266278,1.15099994566716,0.249732257893873,0.385220382417633
GALM,594.396327677096,-0.133244969503726,0.115775891093465,-1.15088701322246,0.249778721205622,0.385220382417633
TBC1D26,4.07544561091977,1.03670833289591,0.900798936374145,1.15087650643641,0.249783044274651,0.385220382417633
ITFG1,5415.4549496401,-0.0955478075227226,0.0830258153788475,-1.15082046573993,0.249806103379093,0.385220382417633
MIR586,0.806790548360481,1.47820391044617,1.28449092814852,1.15080914785196,0.24981076053885,0.385220382417633
FNDC8,19.5485547354932,-0.433702750233754,0.376869524205923,-1.15080345418638,0.249813103429133,0.385220382417633
TRABD,271.665569141687,0.21320253197377,0.185338500090771,1.15034130452848,0.250003324898889,0.385482787722094
COQ3,155.515355641747,-0.15976548048895,0.138908698753648,-1.15014741281459,0.250083161130605,0.385574960411744
FXR1,6041.59394104054,-0.0664637549612852,0.0577915011440595,-1.15006105821006,0.2501187239573,0.385598863632302
NKD2,10.5774685716142,0.488624306520181,0.425190409036656,1.1491893893544,0.25047789516593,0.386121618185619
CDSN,314.343887340875,-0.401750611865718,0.349711883681741,-1.14880457488638,0.250636572522042,0.38631630957642
TACR3,1.10804728654506,-1.91059820126833,1.66314597477197,-1.14878563292094,0.250644385009473,0.38631630957642
MIR138-1,0.966644607220636,1.48365637958116,1.29170677830098,1.14860152822969,0.250720326618809,0.386402376220104
KIAA1549L,117.915664255662,0.463150080893345,0.403371307949173,1.1481978806279,0.2508868840086,0.386628072093741
SCARA5,484.217782335191,-0.276159428766796,0.240540200788014,-1.14808014569745,0.2509354795991,0.386671961870421
HIGD2A,138.892431473892,0.142709054691351,0.124319134170626,1.14792510134027,0.250999484834756,0.386739587766794
HNF4A,1.53634003281681,1.83279258802944,1.59684047192256,1.14776185865505,0.251066886807077,0.38679991717474
SORCS1,123.726273081365,0.53315239284763,0.464545760691504,1.14768541220568,0.251098455451509,0.38679991717474
P2RY4,23.4240936922195,-0.320781171367966,0.279503023792283,-1.14768408232449,0.251099004651906,0.38679991717474
TMEM26,19.3198290026122,0.563276364136217,0.490863250379474,1.14752197012256,0.25116595832908,0.386872052641017
BOK,6.45634669432451,-0.549479881201558,0.478877227596184,-1.14743372525726,0.251202409422379,0.386895264162077
GGNBP1,0.848069946167255,1.92275641131263,1.67576821519155,1.14738804202277,0.251221281135673,0.386895264162077
USP32P2,216.672791284663,0.458834818291589,0.39992848434505,1.1472921691062,0.251260889389135,0.386925264497904
SLCO4A1,73.6042321946762,0.336941517806849,0.293730535523434,1.14711096415772,0.251335763009715,0.387009562026254
UBE2Z,836.597994234735,-0.0792397582477345,0.0690821936183949,-1.14703593064009,0.251366771306782,0.387026307155007
DNASE2,768.344260796544,-0.14087536803098,0.122823347270534,-1.14697548276945,0.251391753891056,0.387033772629166
CTR9,3298.183843156,-0.0634827500410786,0.0553630375861608,-1.14666305912643,0.251520903504378,0.387201595904914
CDADC1,325.994620043975,0.113370390808425,0.0988786322618958,1.14656107406649,0.251563072083082,0.387235500853066
FAM71C,38.8166711324452,-0.369586134163299,0.322366038008948,-1.14647974844372,0.251596701972946,0.387256257668824
PODNL1,199.702137022383,-0.203537514752679,0.177547166015779,-1.14638560175379,0.251635637565395,0.387276188343248
MFSD7,87.4015105107256,0.218430646570249,0.190548338125271,1.14632669441938,0.25166000159978,0.387276188343248
FZD3,179.806481629038,0.305152720844804,0.26620614821648,1.14630230326856,0.25167009024522,0.387276188343248
SNRPD3,2036.76232710124,0.117661800628874,0.102650859554983,1.14623297982079,0.251698765286282,0.38728931122214
OR10J1,0.571386491675726,2.07583880161406,1.81159125677141,1.14586488196768,0.251851063934051,NA
CSNK2A3,80.7900527635323,0.22386361975787,0.195375629577978,1.1458113800653,0.251873205426798,0.387526703051011
SIGLEC12,32.8722366682672,0.905531638467851,0.790500324738549,1.1455170986392,0.251995016579272,0.38768308953208
UBL3,1014.33569584576,0.0956559957278193,0.0835094880107995,1.14545063089656,0.252022535086326,0.387694397564376
TUBBP5,7.70692258193974,1.36418705653798,1.19108569701444,1.14533073477201,0.252072178934479,0.387739737189525
MMP8,13.3718480904563,1.14448075071883,0.999343354056638,1.14523276316696,0.252112749840022,0.387771114592315
PLCZ1,3.9615362865238,1.34299122715791,1.17281921283277,1.14509654383485,0.252169167031673,0.387791059559169
CLEC2A,1.32070447796366,1.92902550831472,1.68468872373781,1.14503378644026,0.252195161868751,0.387791059559169
CHCHD4,116.712297199603,0.187689572772732,0.163917893371651,1.14502186986495,0.252200098062795,0.387791059559169
FBXO34,505.674136783133,0.0789476219838853,0.0689494888658071,1.14500663141299,0.252206410373445,0.387791059559169
SNORD18A,1.07970998119972,0.944249331796675,0.824733226647135,1.14491486615062,0.252244425148819,0.387818490333179
PARG,5050.3320044153,0.0565204745138557,0.0493907546990147,1.14435332803253,0.252477135534701,0.388145231636561
NTNG2,23.0361674055091,0.424507355140742,0.371135424228435,1.14380715886462,0.252703620283528,0.38846235047663
ORMDL2,325.783556157515,0.10444347888053,0.0913437280533024,1.14341160697518,0.252867735614322,0.388683550432922
TMEM184A,63.0779800263535,-0.432364214067834,0.37815419033475,-1.14335428541753,0.252891524610865,0.388689036347219
PNPLA6,2632.32765072897,-0.11270773271279,0.0985891188906653,-1.14320661327527,0.252952817149469,0.388752158943416
CCER1,0.773484698035465,-2.00715509628858,1.75599526060994,-1.1430299052125,0.253026174886387,0.388833812442323
MIR101-1,1.04478886897065,-1.07289611471704,0.938847442200729,-1.14278003698033,0.253129929276156,0.388962160709476
MSC,161.3459097793,0.245699628591151,0.215021316282988,1.14267567903727,0.253173271266491,0.388997665538787
RIOK2,1241.78017803326,0.106306291096193,0.0930596105000934,1.14234618568585,0.253310150524578,0.389176872085514
LINC01605,25.9736533058076,0.487474586507039,0.426842840690274,1.14204700193334,0.253434483103158,0.389336775249101
CAPN13,8.8436522741796,0.784796626226757,0.687227751158013,1.14197458543305,0.253464583805318,0.389351901429569
LRRN3,600.36963074695,0.120085722861413,0.105189463946555,1.14161360231313,0.253614667480125,0.389531872951885
S100A8,211.853865613882,0.368944739180901,0.323183472778606,1.14159531738692,0.25362227133464,0.389531872951885
HCG11,5.42772020468766,-0.416742042548602,0.365105139933836,-1.14143022643868,0.253690932205186,0.38960619875212
PRR3,94.3239057352616,0.21175764946869,0.185543052582664,1.14128579066223,0.253751013259201,0.389667337264869
SBNO2,916.186071632231,0.200009629071181,0.17531846006745,1.14083610473325,0.253938132863994,0.389923534471168
MPHOSPH8,4662.72619153134,0.0716455584160551,0.0628053675349105,1.14075534031754,0.253971750058457,0.389924044842736
TRHDE-AS1,9.37071255167178,-1.03183284734372,0.904549083347999,-1.14071515447742,0.253988478074026,0.389924044842736
HSPA8,33754.41117228,-0.0852989252724776,0.0747814786826593,-1.14064239936268,0.254018765535697,0.389924044842736
LRRC38,0.980953598540716,2.45217472877986,2.14982281107364,1.14064038959342,0.254019602224709,0.389924044842736
KIRREL3,76.7655229924212,0.330080008109243,0.289412925421892,1.14051577906573,0.254071482701983,0.389972541678395
ETF1,2125.37362317219,-0.0803517573983379,0.0704628463402587,-1.14034220261734,0.254143761991294,0.390052338264163
KLHL24,1867.43022221267,0.0846961227724574,0.0742820465863743,1.14019640902023,0.254204483228337,0.390114384567964
TTC9C,310.29848341606,0.155393357150783,0.136321236896045,1.13990571600581,0.254325583417539,0.390269074002982
HSPA12B,75.7000712561068,-0.226378911059521,0.198607052170053,-1.13983319618323,0.254355800801853,0.390284287900225
NBPF10,10197.6467051118,-0.102902256424594,0.0902844703219985,-1.13975588556475,0.254388017154282,0.390302566346617
ELF2,3504.46891271757,-0.0873065674406187,0.0766078114425309,-1.13965620211085,0.254429560751809,0.390335151343338
UNKL,218.62231131899,-0.198833904822492,0.174476824296873,-1.13960066400667,0.254452708592733,0.390339511393991
TMEM223,93.0572192723634,0.174442819645864,0.153145210356621,1.13906807297237,0.254674762702237,0.390648975696226
GALNT12,352.503479896421,0.198547938308373,0.174316067859268,1.13901111209477,0.254698519476571,0.390654243987722
FABP4,1236.34011508325,-0.396034585642429,0.347735152651762,-1.13889718258952,0.25474604088222,0.390695958503184
PPP4R4,86.2820193627483,-0.308165038723397,0.270625319886837,-1.1387147324288,0.254822155945597,0.390754531386422
TLR3,813.078014459855,0.140832957993581,0.123677830438121,1.1387081863798,0.254824887138334,0.390754531386422
INTS2,1219.32277929637,0.0823108783280165,0.072291710169638,1.1385935971755,0.25487270022193,0.390785528260506
LRRC37A8P,2.04258176763559,1.01923386437481,0.895193756709033,1.13856230200016,0.254885759419977,0.390785528260506
LOC100289656,6.96707351484848,0.452309405150199,0.397346132710535,1.13832592773642,0.254984411326547,0.390905601637308
MIR1252,1.96028011792459,-1.22341599205075,1.07511666770059,-1.13793788972441,0.255146418373223,0.391122775150596
PSMA1,1574.58141605892,0.0802408785247735,0.0705229383207377,1.13779828854888,0.255204719788247,0.391180952754124
PRKCE,417.886405518376,0.154793332122897,0.136059425597505,1.1376891490106,0.255250306008978,0.391219632627219
CCDC110,249.66405215274,0.199301167117602,0.175254879914543,1.13720751864247,0.255451544603777,0.39149685417511
SVIL-AS1,78.833501236154,-0.166860196489743,0.146745083704922,-1.13707520740708,0.255506847230059,0.391547195454812
MYL12B,5629.90573004621,-0.111710422145041,0.0982474319944034,-1.13703147122873,0.255525129635365,0.391547195454812
SIRT7,152.679664460403,0.169656989350946,0.149222281141519,1.13694140079555,0.255562783346727,0.391573679601
USP9X,29607.2491394596,-0.055607302601446,0.0489126240923554,-1.13687015639255,0.25559256961629,0.391588105980229
MIR551A,0.826175581548418,1.89307004686519,1.665613721043,1.13656006968996,0.255722240550822,0.391728584787354
RARS,3019.28587474296,0.0559442262366038,0.0492226979754554,1.13655343038084,0.25572501745287,0.391728584787354
PAFAH1B2,1210.48364233951,0.0898184142721829,0.0790385724895385,1.13638710117229,0.255794591758253,0.391803939232581
DNAAF1,54.7493597022439,0.38767253452466,0.341290271334691,1.13590268192697,0.255997295757677,0.392083181925729
L3MBTL3,1078.73045772137,0.104519802129418,0.0920244763654737,1.13578263368019,0.256047546890697,0.392103805304297
RPL23AP64,208.397471077971,0.145284614570397,0.127916940639646,1.13577305589005,0.256051556363983,0.392103805304297
C12orf65,756.839392528489,0.11476743893203,0.101056379156123,1.13567733071778,0.25609163141963,0.392114185842071
ZMYM4,6465.57041030534,0.0447928376020791,0.0394421398974416,1.13565941702328,0.256099131417947,0.392114185842071
FAM69C,0.560627804154597,2.0621568561277,1.81588262059526,1.13562233193889,0.256114658463847,NA
SKOR1,85.3657686114084,-0.389520507773622,0.343112217377762,-1.1352568869466,0.25626770053579,0.392272681071829
SNX20,44.6389098237808,0.293583366141288,0.258613652345079,1.13521990613839,0.256283190999959,0.392272681071829
KPNA3,1850.33637217535,-0.0635959693439518,0.0560208403113077,-1.13521983944812,0.256283218935664,0.392272681071829
LGALS8-AS1,3.49691121665707,-0.675153083066048,0.594734656462446,-1.13521732041301,0.256284274128965,0.392272681071829
KCNA10,1.03219644057249,1.71968177170241,1.51519280423157,1.13495904078989,0.256392480350799,0.392407058103775
CUL1,3410.01748586995,-0.0523498450950385,0.046139167173894,-1.13460749947516,0.256539809523942,0.392601286400664
CIAO1,915.586672668239,-0.09340075313414,0.0823374588587102,-1.13436526252789,0.256641363997704,0.392702769947811
CPEB2-AS1,0.82824078334252,-1.2370977935101,1.09057676721758,-1.1343518683846,0.256646980120395,0.392702769947811
NELL1,23.2957288568445,0.79135926476213,0.697782451389038,1.13410599992421,0.25675008716222,0.392829268188424
IQCA1,286.0462621455,0.187592425416164,0.165463949036119,1.13373593770093,0.25690533013094,0.393035508245687
SNAI2,1010.53163248397,0.223614328292561,0.197260892584659,1.1335968592791,0.256963691072428,0.393093508951559
RPSAP9,57.4692382252946,0.385934081030718,0.340491771458423,1.13346081574204,0.257020787399766,0.393149566020983
LOC101928203,1.05623953827442,-1.33573988762005,1.17880383994686,-1.13313160540796,0.257158990640135,0.393329668767928
LINGO1-AS1,0.689788637068246,-1.95915401086133,1.72959425567878,-1.13272462858201,0.257329911704031,NA
KLB,45.9387157210557,-0.396883611221491,0.350404185783417,-1.13264517755162,0.257363288534626,0.39359698261042
TIMM44,624.460587450698,-0.0886766850394859,0.0782947376076457,-1.13260083307089,0.25738191865162,0.39359698261042
NDUFA8,486.582335011749,-0.103044992412339,0.0909833920284615,-1.13256925373924,0.257395186411881,0.39359698261042
PSMG4,140.740998383286,0.130783528687673,0.115482741981918,1.1324941410566,0.257426746208316,0.393613931145598
FAM102A,447.327597908815,0.179160018385211,0.158235163530017,1.13223896881317,0.257533980965365,0.393712073816107
LEFTY1,1.81309222059077,-0.85726007807504,0.75714992397919,-1.13221972415941,0.257542069683728,0.393712073816107
TTC9B,2.74070378239257,-0.889919974731355,0.78602722483479,-1.13217449296162,0.25756108149756,0.393712073816107
CCDC144B,10861.6777629749,0.218683833851156,0.193158604623465,1.13214647764436,0.257572857530633,0.393712073816107
GPM6B,385.354585799684,0.176875011857739,0.156302560741864,1.13161941185245,0.257794475387554,0.394012518529074
RAB5C,730.286992049272,-0.0791962063308918,0.0699871851579796,-1.13158153384973,0.25781040722357,0.394012518529074
LINC01355,0.580369635196952,-1.01542356189219,0.897477141411936,-1.1314199716493,0.257878369438058,NA
RAMP2-AS1,10.698122065552,0.694046238998526,0.613523567370386,1.13124625672208,0.257951457639184,0.394184647222895
CRABP1,18.0518548632991,-0.75376531761732,0.666371398759655,-1.13114896440684,0.257992398337471,0.394184647222895
MRPS23,258.109588456337,-0.116737140434153,0.103203276312826,-1.13113793093452,0.257997041517527,0.394184647222895
FAM185A,502.567717199711,0.0966429020689088,0.0854400926649459,1.13111888171628,0.258005058074102,0.394184647222895
GH2,0.652194862862983,2.81366732785004,2.48821726824084,1.13079647977819,0.258140761936988,NA
PTF1A,1.51536683747045,1.63285451338557,1.44405659447957,1.13074135711006,0.258163968856875,0.394369298246492
APOF,1.0843356869073,1.52618555197731,1.34972962152533,1.13073428013869,0.258166948402115,0.394369298246492
WFIKKN2,3.18372757324887,-0.859709768306972,0.760749408540424,-1.13008272981298,0.258441366156875,0.394757122100407
PIGBOS1,0.449175885394933,1.08357016456229,0.958870354174608,1.13004866595862,0.258455718615197,NA
ITGA5,4076.55746994429,-0.17724793311249,0.156867856279542,-1.12991875656559,0.258510459687064,0.394831286076946
MST1L,23.7401942590394,0.591292701289082,0.523463225357457,1.129578302058,0.258653958145262,0.395019070265065
ANKRD19P,34.8008023799967,0.300623988789405,0.266207009223513,1.12928652655045,0.258776982772393,0.39517555924958
PHIP,9913.03321334032,0.0561625883388615,0.0497369356814984,1.12919277332466,0.258816521618195,0.395182629484291
LINC00431,1.94098385257279,1.69621690600923,1.50216956051401,1.12917805725528,0.25882272825299,0.395182629484291
SPATA16,2.89766238121042,1.31058527122428,1.16099414025603,1.12884744701232,0.258962193287227,0.395364168180475
LRRC31,4.73580972268158,1.33110046767257,1.1797019316765,1.12833626183939,0.259177934750522,0.395662121959123
PFDN5,5613.43898648337,-0.0831123856730007,0.0736694946828831,-1.1281791198754,0.259244280225897,0.395731977986374
PLK3,1345.51289442369,-0.172645986584064,0.153054036855488,-1.12800674932263,0.259317068753085,0.395811657347988
LCN6,12.7995312037477,-0.658160361039286,0.583629237972692,-1.12770286033902,0.259445429273071,0.395976140287117
HIC1,89.3688226012185,-0.276861356283814,0.245566198857678,-1.12744081869457,0.25955614910356,0.39611367531103
CTGLF12P,1004.01610873629,0.498881744760924,0.442539259375827,1.12731635485757,0.259608749971296,0.396162499063127
HCRTR1,73.4087468057184,0.260381020113242,0.231009167016472,1.12714583354468,0.259680827618334,0.396241034236167
ACAA1,608.694909352426,0.10815892656515,0.0959780892893745,1.12691268773908,0.259779398431349,0.396353552064324
CWC15,1381.43120399299,-0.0939479142061165,0.0833711613527746,-1.12686344632514,0.259800220331107,0.396353552064324
CRCP,336.003208676324,-0.104767214037087,0.0929786178040806,-1.12678824993771,0.259832019609315,0.396353552064324
