,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
IFIT1B,26.9267711992439,-0.511644847232795,0.374761290995546,-1.36525532259114,0.172172815832572,0.999306081618454
STAT5B,4004.86311765367,-0.119206041073552,0.0873177718709599,-1.36519792614174,0.172190850019382,0.999306081618454
UTP23,199.720476479972,0.243606940150951,0.17846281165539,1.36502915028232,0.172243888235963,0.999306081618454
CENPV,140.779063073404,-0.338867756234159,0.248249752388133,-1.36502756991414,0.172244384928185,0.999306081618454
BAIAP2L1,271.377357298264,-0.301121400584947,0.220600145303899,-1.36500998297223,0.172249912381606,0.999306081618454
SMIM13,80.3582907538549,-0.456549873636496,0.334503327793393,-1.36485898854341,0.172297374339982,0.999306081618454
TNC,17602.6659390122,0.278793457819076,0.204270136867055,1.36482729240311,0.172307338604701,0.999306081618454
PHF7,298.980053207185,-0.189763458282225,0.139044837038699,-1.36476450563504,0.172327078052824,0.999306081618454
ULK4,1834.15171609651,-0.15890013818207,0.116437773592784,-1.36467860281998,0.172354087664404,0.999306081618454
PCDHGA6,498.857680638808,-0.214657102998823,0.15729749614736,-1.36465683342936,0.172360932911387,0.999306081618454
FAM90A1,737.81846062846,-0.463465185431808,0.339673084951212,-1.36444483229625,0.172427605958549,0.999306081618454
NCF1C,1014.02155279239,0.460140795005803,0.337240417984566,1.36442955964685,0.172432409857282,0.999306081618454
YAF2,720.966817387206,-0.245929525126905,0.180255878374869,-1.3643356729563,0.172461943419571,0.999306081618454
KIR3DL1,4.77026391475912,-3.49061261546283,2.55875836457798,-1.36418220015806,0.172510228893392,0.999306081618454
FRAT2,1.22644310735419,1.73843471399208,1.27445965389696,1.36405629529064,0.172549848518862,0.999306081618454
G6PD,703.565603662954,0.135344932058743,0.0992352429780638,1.36387968625886,0.172605435150713,0.999306081618454
CCT8L2,1.17081878864762,3.14188750272763,2.30369803286063,1.36384519928863,0.172616291280136,0.999306081618454
ANKRD24,83.6330039119088,-0.483293094885717,0.354380992038267,-1.36376697888337,0.172640916119743,0.999306081618454
REPIN1,318.583709340378,0.214724664478062,0.157460174440805,1.36367602309996,0.1726695535317,0.999306081618454
GALNT16,187.205413043539,-0.310494853719355,0.227691470789867,-1.3636648427903,0.172673073895327,0.999306081618454
SHISA9,2.33315021949817,-1.85402168632036,1.35962810173122,-1.36362412924507,0.172685893894011,0.999306081618454
VWA5B2,14.750092475314,-0.725840150405112,0.532313939368199,-1.36355653445147,0.172707179909628,0.999306081618454
CTSZ,5790.65201119407,0.1936569006782,0.142023799488411,1.36355245653038,0.172708464134777,0.999306081618454
INSR,4494.84353108724,-0.19890858667288,0.145888387638126,-1.36342987878014,0.17274706984081,0.999306081618454
TUBG2,1480.08903303969,-0.240973972133149,0.176753658625789,-1.36333230104913,0.172777806435403,0.999306081618454
COTL1,363.80750387004,0.269740238691133,0.197866576027653,1.36324307069141,0.172805917220255,0.999306081618454
MCEMP1,22.9144228897924,1.00951280388855,0.740595615840243,1.36310934374518,0.172848052440162,0.999306081618454
OR2A2,42.8916086801152,-1.41446973343723,1.03770200708891,-1.3630789222479,0.172857638839379,0.999306081618454
ZNF589,1132.11083198553,0.247357663252617,0.181482148991279,1.36298619245744,0.172886862233486,0.999306081618454
TANK,5495.7043917401,0.129848683706016,0.0952820706993673,1.36278192479373,0.172951249338545,0.999306081618454
CDC14C,5.93714116189347,-0.687502833871879,0.504536195189325,-1.3626432363567,0.172994975466471,0.999306081618454
C12orf57,625.944529550546,0.223073115174949,0.1637125685242,1.36259003927347,0.173011749803572,0.999306081618454
CCT2,2919.9172254289,0.123038569087103,0.0903135115285428,1.36234952007394,0.173087606547804,0.999306081618454
SMG1P1,3326.06094670773,0.201547075847601,0.147971776698775,1.36206430945199,0.173177590625724,0.999306081618454
MYCBPAP,114.417643001883,-0.41376236300357,0.303781993740271,-1.36203715667668,0.173186159161044,0.999306081618454
FANCM,1772.07200266525,-0.133928057577193,0.0983483545694815,-1.36177222449182,0.17326977979805,0.999306081618454
PDSS1,858.622346749421,0.25774144099958,0.189287576780721,1.36163949786392,0.173311683694029,0.999306081618454
CRKL,944.453823471543,0.124835911422729,0.0917020585305437,1.36132070995057,0.173412361023756,0.999306081618454
DOCK6,1316.4652904253,-0.197206212727435,0.144864945443386,-1.36131078587611,0.173415495875661,0.999306081618454
NPTX1,1.75383411317222,-1.98551703135573,1.45883957257271,-1.36102493288841,0.173505810312965,0.999306081618454
ME3,660.332650051351,-0.248065153475277,0.182273475939862,-1.36095036425992,0.173529375838154,0.999306081618454
SECISBP2L,8047.66648525728,-0.135200218601536,0.0993538506345639,-1.36079495397536,0.173578497006445,0.999306081618454
ZNF254,3736.40378819388,-0.147288559340651,0.108241809339125,-1.36073630180359,0.17359703814009,0.999306081618454
RNF150,494.127524286329,-0.306193278857117,0.225037102647929,-1.36063464759479,0.173629176589403,0.999306081618454
ANKLE2,2185.88812672596,-0.138351919666184,0.101682584811114,-1.36062551835387,0.173632063058777,0.999306081618454
VPS9D1,132.26718241096,-0.415620556331754,0.305473598809579,-1.36057766678172,0.173647193281884,0.999306081618454
RER1,2025.62166799643,0.139220847339959,0.102324955553802,1.36057569325555,0.173647817313699,0.999306081618454
AK7,37.6342703388134,-0.749039740610501,0.550541492405109,-1.36055093202554,0.173655646992657,0.999306081618454
ARTN,1.58383329045096,-1.64870536146495,1.2118003131381,-1.36054211538816,0.173658434940466,0.999306081618454
RNF213,75055.786832444,0.19339064289914,0.142165960559915,1.36031608507042,0.173729920403896,0.999306081618454
GABARAP,2703.1468589303,0.184311206916378,0.135538466159238,1.35984427254651,0.173879209000184,0.999306081618454
SVIL-AS1,76.0347866648905,-0.295099665525206,0.217106868296052,-1.35923689490468,0.174071533510514,0.999306081618454
CCL7,57.2225998751102,0.85237377760094,0.627152277050467,1.35911772753135,0.174109286179309,0.999306081618454
DCSTAMP,53.1459704509122,1.33128011732763,0.979622626481199,1.35897240563908,0.174155332972846,0.999306081618454
SCD5,129.957094448611,-0.357748097418857,0.263269291462867,-1.35886755128566,0.174188562842864,0.999306081618454
KCNH5,3.30715848429921,1.71742104115088,1.26406051018597,1.35865413665855,0.17425621166972,0.999306081618454
CUL7,2813.34456865067,-0.166710851675478,0.122723710587874,-1.3584241453986,0.174329136971819,0.999306081618454
TSTD3,63.1840175217676,0.323388390460193,0.238084459098192,1.35829273227288,0.174370815488818,0.999306081618454
PRCD,238.319849130838,-0.478318383514359,0.352158908447983,-1.35824587150835,0.17438567948087,0.999306081618454
SNORD1B,3.10705559214137,-1.6003823870928,1.17832136562643,-1.35818838033374,0.17440391667638,0.999306081618454
PTPRB,4498.66959095572,-0.19205921830869,0.141433104207107,-1.35795095063068,0.1744792485726,0.999306081618454
HLA-DPA1,10919.8898275361,0.303343853920814,0.223385646579466,1.35793798109094,0.174483364258787,0.999306081618454
CYR61,29660.6094581669,-0.324544913528765,0.239005868725523,-1.35789516491529,0.174496951835589,0.999306081618454
TFAP2E,145.247209346953,-0.573087330716339,0.422241960501587,-1.35724864964998,0.174702217431516,0.999306081618454
B3GALNT2,1475.32702446878,-0.194398748530668,0.143238017079228,-1.35717285462798,0.174726293798886,0.999306081618454
CSNK2B,724.733470676377,0.218058740382988,0.160671406121591,1.35717204228591,0.174726551853603,0.999306081618454
PRMT1,804.220792020944,0.196238252636182,0.144596121065657,1.35714741993028,0.174734373712018,0.999306081618454
TMOD1,675.555297128223,-0.251458761562468,0.185311301364471,-1.35695319017752,0.174796084430451,0.999306081618454
GTF2IP20,617.192073062045,-0.32701874253378,0.24100607948541,-1.35689001386198,0.174816160328776,0.999306081618454
TRIM7,35.6710283898771,-0.689162309777199,0.507930647543922,-1.35680395170013,0.174843511562256,0.999306081618454
USP39,1598.34353754218,0.172326711222958,0.127013008479016,1.3567642660116,0.174856125062907,0.999306081618454
FIP1L1,4741.53035149215,0.120918598095849,0.0891299441413059,1.35665515400914,0.174890808176529,0.999306081618454
TFRC,4504.01824961349,0.266542053726032,0.196481010255368,1.35657921027383,0.17491495122038,0.999306081618454
LOC100419583,1.20202486828219,1.28366350282677,0.946453091329202,1.35628856262067,0.175007373116895,0.999306081618454
EIF4E2,1062.65900780532,0.143746463506189,0.105989506612397,1.35623297155131,0.175025054452163,0.999306081618454
MLF1,185.513373150019,0.336291913342897,0.247963276578107,1.35621660587699,0.175030259984239,0.999306081618454
PAIP2,1511.3054271453,0.189510757904514,0.139735788785676,1.35620773712582,0.175033080971492,0.999306081618454
GAS2L3,951.410046650677,-0.259106289981283,0.191067346465755,-1.35609927480582,0.175067583593227,0.999306081618454
ARPC2,8375.89308080307,0.0978594423495296,0.0721721226313198,1.35591747591282,0.175125426474093,0.999306081618454
NCOA4,6686.17322419527,0.164725059400521,0.121516462879981,1.35557812905743,0.175233434480302,0.999306081618454
PITPNA,2569.9855169962,0.12442082097424,0.0917881123132983,1.35552216772426,0.175251250740207,0.999306081618454
NEB,6161.72655234201,-0.344637332400461,0.254252036838266,-1.35549487306444,0.17525994095838,0.999306081618454
NDUFB4,1670.75805361523,0.171979190995906,0.126879315431728,1.35545490934214,0.175272665399697,0.999306081618454
ENY2,951.031499589465,0.195779331487023,0.144449798071092,1.35534513790507,0.175307620150645,0.999306081618454
ARID3C,0.864393462241472,2.29254931014106,1.69162034591962,1.35523867141404,0.175341527469,0.999306081618454
GUSB,3026.58473527356,0.15234033761652,0.112462894340354,1.35458311392452,0.175550416446244,0.999306081618454
TAF1,10309.5960541416,-0.0914284454533991,0.0674999687249821,-1.35449611578206,0.175578151764568,0.999306081618454
PKM,21285.4622821406,0.153627625944535,0.113431771781376,1.35436151205176,0.175621070354887,0.999306081618454
GSTM2,3886.30817043246,-0.215748992981939,0.159316171750367,-1.35421903885562,0.175666506660005,0.999306081618454
PCID2,932.997494950996,-0.137749963336457,0.101727683950484,-1.3541049789702,0.175702887959622,0.999306081618454
GNAI3,1127.07431587206,0.131885697006909,0.0974068213109568,1.35396777383673,0.175746659267184,0.999306081618454
LOC100128494,6.33106457585515,-0.608541822751491,0.449512902479777,-1.35378054644131,0.175806401842717,0.999306081618454
NMI,1145.64743175734,0.217189507908718,0.160487717940286,1.35330921703011,0.175956865867558,0.999306081618454
TP53AIP1,0.878581704421393,-2.9917902066217,2.21150480057321,-1.35283007563277,0.176109922143137,0.999306081618454
PSMD6-AS2,1.81638859335151,-1.34924683872081,0.997508255441235,-1.35261721530715,0.176177949791819,0.999306081618454
ZC3H15,1483.91436424248,0.131281960115117,0.0970751184336982,1.35237496727631,0.176255393237203,0.999306081618454
RPS29,5323.49728009198,0.178333458536998,0.131877237166695,1.35226868842863,0.176289377167116,0.999306081618454
NAV2,9142.74805960974,-0.285593763691769,0.211213945065342,-1.35215391958811,0.176326081358878,0.999306081618454
PTGES2-AS1,3.19756992266576,1.63465394664927,1.20922766123839,1.35181653467568,0.176434013323997,0.999306081618454
QRICH2,639.098611030464,-0.34558494667444,0.255645834956007,-1.35181137112565,0.176435665564919,0.999306081618454
FNDC7,8.38255724484758,1.50704433047566,1.1149003622521,1.35173005723258,0.17646168603409,0.999306081618454
ACVR2B,249.29790265495,-0.206476713077671,0.152772850260053,-1.35152753075041,0.176526507000359,0.999306081618454
PPIA,29938.7294354589,0.158581709717494,0.117345415160382,1.35140950757004,0.176564289881404,0.999306081618454
NPTN-IT1,1.2695512911733,-1.50557479801187,1.1141444028932,-1.3513282426427,0.176590308808925,0.999306081618454
EPS8,11102.7806831214,-0.212790097953176,0.157474389463099,-1.3512679660399,0.176609609663613,0.999306081618454
DEF8,349.269305505362,-0.217978835564484,0.161319681963988,-1.35122281987355,0.17662406671034,0.999306081618454
SFXN5,198.752158145368,-0.266609234423098,0.197320368691486,-1.35114907898812,0.176647682470976,0.999306081618454
TIFAB,12.2099523047759,1.41334773443609,1.04608602000694,1.35108175370387,0.176669245669166,0.999306081618454
FAM205A,123.875916746809,-0.308186164835703,0.228133414976248,-1.35090321980141,0.176726436684519,0.999306081618454
MMD,155.536218525807,-0.37257339795737,0.275805655057805,-1.35085481796696,0.176741943960011,0.999306081618454
TNRC18,3777.46380366399,-0.178779340193301,0.132362798667807,-1.35067664020906,0.176799038375687,0.999306081618454
PCDHB6,176.95010918608,-0.595767709826821,0.441215650597454,-1.35028689263422,0.176923975104223,0.999306081618454
MIB2,271.654351026993,-0.337972680227953,0.250308189112314,-1.35022622083013,0.176943429855866,0.999306081618454
IL15,284.171627839627,0.236852974816842,0.175422732806632,1.35018404415079,0.1769569549819,0.999306081618454
MAP1LC3C,3.07431157238485,-1.70361397201463,1.26195636608115,-1.34997850781877,0.177022876949891,0.999306081618454
SDCBP,7196.17371228979,0.209015445852872,0.154829389635063,1.3499726786079,0.177024746827973,0.999306081618454
CDC25A,29.0577021058234,0.668134841964253,0.494960374388313,1.34987541738054,0.177055948185496,0.999306081618454
SLC25A44,172.838063685182,0.372331404076608,0.275843203329091,1.34979364937407,0.177082182494601,0.999306081618454
CRYL1,364.758005488197,-0.247336856115322,0.183258976349167,-1.34965752315492,0.177125863423894,0.999306081618454
LPCAT4,516.362177758662,-0.223827797873196,0.165878858479602,-1.34934493717125,0.177226198108586,0.999306081618454
OR5H15,1.40252344364443,-3.29487954946266,2.44195719595273,-1.34927817527823,0.177247633004915,0.999306081618454
ANAPC11,85.838040515688,-0.314752720724582,0.233280007394979,-1.34924858859275,0.177257132866759,0.999306081618454
SNORA70B,8.65463303277087,-1.27501413460996,0.945142789402989,-1.34901747006432,0.177331354775511,0.999306081618454
GCSH,626.944245997609,-0.210524777660094,0.156080509701184,-1.34882169505432,0.177394244495759,0.999306081618454
APBB1IP,3238.7996371908,0.230339244786467,0.170771557513168,1.34881503770735,0.17739638335839,0.999306081618454
LOC388282,0.857752733519005,2.3330832195401,1.72999256137001,1.34860881580467,0.177462647540042,0.999306081618454
TNFAIP8,741.755926419398,0.244765238935835,0.181500422784818,1.34856566822448,0.177476514252898,0.999306081618454
CDCP2,2.89475381778841,-1.54555904831055,1.14608367271884,-1.3485569030436,0.177479331293867,0.999306081618454
GPT2,103.331895061233,-0.505822745403432,0.375087984907892,-1.34854425029808,0.17748339781773,0.999306081618454
AHI1,5583.28537393347,-0.146907956840973,0.108938559905,-1.34853955265321,0.177484907633006,0.999306081618454
INPP5E,361.59512059869,-0.223843423805251,0.166009870895333,-1.34837418159539,0.177538063711937,0.999306081618454
UBE2V2,190.309744355425,0.176513212551551,0.130909834644609,1.34835715766309,0.177543536475958,0.999306081618454
SCN4A,63.3748051453857,-0.88445885877489,0.655968543940966,-1.34832510940416,0.177553839522164,0.999306081618454
NFAM1,382.73895078438,0.297410329876219,0.22059846432008,1.34819764404474,0.177594822176605,0.999306081618454
FADS2,3841.7516513514,-0.246213232693432,0.182661657233803,-1.34791962594692,0.177684234974037,0.999306081618454
MCEE,445.259081103157,-0.18102507712733,0.134349594327372,-1.34741811490866,0.177845609608076,0.999306081618454
DAPP1,524.591871308271,0.352261354540169,0.2614361876522,1.34740855006958,0.177848688411681,0.999306081618454
ITGB2,8042.07141030039,0.418744258183843,0.310786994674478,1.34736737816987,0.17786194159087,0.999306081618454
LRFN3,12.3682763847265,-0.635449231608932,0.471641466789679,-1.34731417051652,0.177879070152008,0.999306081618454
THSD7A,707.068376607695,-0.23898734397713,0.177407827726971,-1.34710709803025,0.177945742434349,0.999306081618454
GPR142,5.85985865140834,-1.63511778343743,1.21406425417626,-1.34681321669161,0.17804039697914,0.999306081618454
AGAP5,5157.95605909311,-0.175012905162596,0.129947359124065,-1.34679847549272,0.178045145873732,0.999306081618454
UBE2J2,389.207831986829,-0.176110062446089,0.130764576667692,-1.3467719388075,0.178053694935772,0.999306081618454
SLCO1B7,1.70621627323433,-2.22468322939818,1.65218943864811,-1.34650614351978,0.178139340438307,0.999306081618454
COL4A5,6162.84926486588,-0.284580815962327,0.211366400354889,-1.34638625384408,0.178177981748467,0.999306081618454
LINC00933,2.17379221432518,1.11843625051455,0.830704144916204,1.34637133732777,0.178182789885958,0.999306081618454
TMED2,3291.60413358284,0.129718258142625,0.0963547000781777,1.34625771277767,0.178219418393823,0.999306081618454
PSMA2,1542.86550704434,0.165590450338786,0.123008055198826,1.34617566362732,0.178245871601494,0.999306081618454
SOGA1,1042.64577380476,-0.158407026306856,0.117707626759275,-1.34576688586897,0.178377707894319,0.999306081618454
NPM1,27957.617430011,0.171943363160006,0.127784464766358,1.34557329386157,0.178440169217939,0.999306081618454
GABRR2,60.1112831592087,0.590680272598237,0.439004602677878,1.34549904259581,0.178464130270027,0.999306081618454
SRGAP2C,1255.58928392456,-0.246451672947673,0.18324076056941,-1.34496098019807,0.178637835763629,0.999306081618454
USP53,7008.38232963095,-0.224261801584328,0.166751927592844,-1.34488281378015,0.178663081096705,0.999306081618454
ENTPD8,11.8989558571463,0.856139253715765,0.63661620928342,1.34482792180149,0.178680811092749,0.999306081618454
MAOA,3531.12870222491,-0.335080998448624,0.249233482461555,-1.34444616003916,0.178804155564156,0.999306081618454
MIR22HG,57.7489524890956,-0.340759661553338,0.253549767931249,-1.34395572251415,0.178962705321584,0.999306081618454
MEOX1,10.9006540851231,-0.768083982885744,0.571608373327397,-1.34372416277711,0.179037600808735,0.999306081618454
ABCB9,79.9099945675677,-0.381337297177813,0.283836441832853,-1.34351070185123,0.179106663077647,0.999306081618454
OR2AE1,13.0702252116542,0.735901262848176,0.547784429610182,1.34341398380356,0.17913796135737,0.999306081618454
SNORD113-5,12.4718469683933,-1.46993944533785,1.0941846447448,-1.34341077842551,0.179138998697919,0.999306081618454
SPINK1,167.136706372476,-0.435709347995431,0.324387138065776,-1.34317701556676,0.179214662251033,0.999306081618454
C14orf159,1165.04496771806,0.203093702456897,0.151211526186755,1.34310993069447,0.179236380438056,0.999306081618454
SLC2A1,777.052114938217,-0.235186325272467,0.175134776327636,-1.34288763319336,0.179308361450249,0.999306081618454
GCLM,316.221890593835,0.217675750582551,0.162110927582857,1.34275803505778,0.179350335873554,0.999306081618454
FAM120C,543.094725337372,-0.19988994676696,0.148867577278582,-1.34273661478952,0.179357274203105,0.999306081618454
GAB4,1.12844144754969,-2.98807708531422,2.22602061910037,-1.34234025492622,0.17948569681391,0.999306081618454
MKX,313.989478581937,-0.350316157834717,0.261002633125948,-1.34219396041752,0.179533114246,0.999306081618454
EIF1AX,1141.1357286212,0.24290938918568,0.181091786540715,1.34136060958826,0.179803400134828,0.999306081618454
C15orf59,29.9209482882787,-0.661753238798894,0.493442951196913,-1.34109371142849,0.179890028790976,0.999306081618454
ITPA,511.342498649442,0.308794107505282,0.230274292585473,1.34098385033867,0.179925696040582,0.999306081618454
RNU6-42P,1.28780083649336,-2.51475936759552,1.87554855342598,-1.34081272543007,0.179981263528948,0.999306081618454
TRIM49B,0.932346331725249,3.92799931297801,2.93020163023354,1.34052185093657,0.18007574522675,0.999306081618454
TP53,1021.71485495388,0.178776719450411,0.13338590631416,1.34029692034587,0.180148832325049,0.999306081618454
ABHD17B,380.511154588236,-0.299089375716535,0.223198904652951,-1.34001273967533,0.180241203167002,0.999306081618454
RSPO2,59.8698399739558,0.648021189439788,0.483704309901272,1.33970522109273,0.180341199460822,0.999306081618454
NBPF7,0.696205340697638,1.96956978351149,1.470657292422,1.33924456340732,0.180491069330209,0.999306081618454
ZNF252P-AS1,5.0843130213704,1.34430495301853,1.00378061886917,1.33924179023598,0.18049197183079,0.999306081618454
SRF,1564.29653525004,-0.181060704967727,0.135199374107371,-1.3392125974188,0.180501472541442,0.999306081618454
KLHDC8A,5.76984921906197,-1.79656011581896,1.34168607568453,-1.33903164710295,0.180560370540295,0.999306081618454
CRLS1,718.153735824527,0.179567729581795,0.134112617906379,1.33893240162643,0.180592680274676,0.999306081618454
VBP1,494.605393659189,0.244146469956163,0.18235668704925,1.33884023616981,0.180622688927376,0.999306081618454
CDKN2AIP,461.401443666016,0.155503557502126,0.116154910195137,1.33876008548311,0.180648788636223,0.999306081618454
GFPT1,8630.75002172253,-0.155242286760279,0.115970322668591,-1.33863805142558,0.180688532331366,0.999306081618454
FAM221A,131.029776693615,0.445775849869152,0.333012833057555,1.33861462868042,0.180696161325256,0.999306081618454
ADAM1A,543.249508494491,-0.249010800959859,0.186070328566096,-1.33826173618759,0.180811130463014,0.999306081618454
UCKL1,548.21852111299,-0.215389624988611,0.161010557759995,-1.33773603411569,0.180982500092079,0.999306081618454
ERLIN1,1178.39232675065,0.219562102067954,0.164135663803739,1.33768674631547,0.18099857322887,0.999306081618454
TUBB,7798.14181317998,0.129839985516878,0.0970712089749357,1.33757462061076,0.181035142245088,0.999306081618454
NOL7,1525.28558367961,0.195883429960431,0.146478686041833,1.33728281740927,0.181130337535345,0.999306081618454
HRASLS5,27.399439877438,0.772319977663663,0.577588743455332,1.33714513382547,0.181175267108429,0.999306081618454
FDX1,268.001919691126,0.319091973933282,0.238703455093858,1.33677149251072,0.181297237237627,0.999306081618454
CD84,1482.68465522043,0.27806978049198,0.208042358378252,1.33660175100692,0.18135266717313,0.999306081618454
PTF1A,2.31869329760997,-2.73241199629847,2.04449944157481,-1.33646991568449,0.181395727333548,0.999306081618454
MTMR14,1309.8107604538,0.174955538278249,0.130921091742912,1.3363434107455,0.181437053613411,0.999306081618454
GORASP2,4733.69724699966,0.186583246270201,0.139648041201275,1.33609640826453,0.181517763833244,0.999306081618454
SPCS3,825.386852649376,0.187736754056088,0.140523218878013,1.335983871954,0.181554544889965,0.999306081618454
CHAC2,74.3167046980485,0.386794773276307,0.289618222748643,1.3355332741338,0.181701872443274,0.999306081618454
RAB39A,108.775672686453,0.505932125133397,0.378827833086791,1.33551994057809,0.18170623333618,0.999306081618454
DZIP1L,396.890268293472,-0.19235847093445,0.144047987790207,-1.33537770214883,0.18175275888504,0.999306081618454
NCMAP,9.19481412354722,-1.40924950356962,1.05535058638422,-1.33533777471798,0.181765820556258,0.999306081618454
DCTN1,9844.03539403762,-0.0945816820338968,0.0708320137605562,-1.33529568075849,0.181779591729558,0.999306081618454
G6PC,5.08826177039931,-2.04432662914739,1.53102284267873,-1.33526853562196,0.181788472758218,0.999306081618454
CPN2,1.09883128481326,-2.46078397344282,1.84304423129793,-1.33517358490624,0.181819540156507,0.999306081618454
TNFRSF4,15.9697989814709,-0.908463675225922,0.68057347751709,-1.33485024797063,0.181925363926793,0.999306081618454
LOC100133920,9.23305925539028,-1.77196374571304,1.32748898976088,-1.33482368545461,0.181934059506641,0.999306081618454
SNORD114-25,19.4649303481153,-1.12646905017664,0.8439664922945,-1.33473195969439,0.181964089479797,0.999306081618454
WDR83,140.915262077773,-0.289381136151671,0.216839026745051,-1.33454360359177,0.182025766657954,0.999306081618454
PDE8B,1691.29491512246,-0.438247598890978,0.328493899043208,-1.3341118363764,0.182167207281997,0.999306081618454
COMMD9,229.685656339478,0.203317218629618,0.152407417305417,1.33403755686104,0.182191548380337,0.999306081618454
SSTR4,0.732510984744626,3.5745326977344,2.67950473112499,1.33402738805153,0.182194880846009,0.999306081618454
TRAF7,879.194808207992,-0.206142807010975,0.154533455373992,-1.33396879343752,0.182214084027648,0.999306081618454
ATP6V0B,766.490818253669,0.166426184742409,0.124780587509041,1.33375061028904,0.182285602275906,0.999306081618454
TRAPPC10,3436.04258026058,0.11134747376956,0.08349426192868,1.33359432369942,0.182336844247724,0.999306081618454
TRAF3IP3,572.858249926078,0.343860221201171,0.257861067613604,1.33350964681661,0.182364611874373,0.999306081618454
HIST1H1E,2448.42532873383,0.219937780883117,0.16494856026811,1.33337193441172,0.182409777846079,0.999306081618454
CBY3,6.98144710680538,0.931702128662599,0.69879243788338,1.33330310712104,0.182432354458198,0.999306081618454
MORF4L2,1650.36839707467,-0.171922079982748,0.128951304961783,-1.33323257204492,0.182455493404876,0.999306081618454
YOD1,284.776682973062,-0.194366349997638,0.145797006723881,-1.33312990688307,0.182489176476181,0.999306081618454
GS1-259H13.2,21.8351072489546,0.581702275735922,0.436348566463089,1.3331137545633,0.182494476256752,0.999306081618454
PPID,1398.94242988293,0.126543257291197,0.0949461339179983,1.33278999438237,0.182600730140527,0.999306081618454
UFL1,1862.83307460091,0.100256821352354,0.0752323869909194,1.33262847773866,0.182653754949014,0.999306081618454
KAT5,816.788450594567,-0.152062531398391,0.114108254136549,-1.33261640491339,0.182657718833372,0.999306081618454
C1orf53,5.12727667034965,1.08891821728265,0.817353750760009,1.33224838849779,0.182778580682504,0.999306081618454
THOC7,1964.80785887794,0.175910875802102,0.132041412578789,1.33224018409479,0.182781275801048,0.999306081618454
CATSPER2P1,54.6424941000928,0.43709978522026,0.328134064437988,1.33207683258641,0.182834942349555,0.999306081618454
PA2G4,4321.52492565593,0.134748670525615,0.101160196474024,1.33203251103032,0.182849505508435,0.999306081618454
B3GNT7,55.5229462926238,-0.394274854776937,0.296021163323905,-1.33191441567819,0.182888313428892,0.999306081618454
KIAA1462,4120.92358027804,-0.15963625021389,0.119865026382302,-1.33180006739198,0.182925895823981,0.999306081618454
MRPS31,786.556855141999,0.170573596847897,0.128092145280506,1.33164759224199,0.182976018128075,0.999306081618454
OTOGL,69.797903787911,0.388297215337695,0.291599940189763,1.33160937922348,0.182988581275133,0.999306081618454
FOLH1,94.4401584358813,0.492994070677009,0.370260845225584,1.33147773261482,0.183031867119109,0.999306081618454
CPNE2,897.008264238491,-0.195710386710736,0.147025182709158,-1.33113513688254,0.183144549307992,0.999306081618454
IPO5P1,24.1285099728908,-0.39221970608955,0.294838779462741,-1.33028534036214,0.183424275358735,0.999306081618454
GLOD4,531.185957992136,0.193375938760117,0.145372349577311,1.33021127692015,0.183448669681125,0.999306081618454
SNED1,1319.46084186841,-0.211563520431341,0.159129604627573,-1.32950446855244,0.183681592526211,0.999306081618454
LOXL3,426.571123930325,-0.208079523044639,0.156521325445471,-1.3294004663737,0.183715884062365,0.999306081618454
FAM204A,1467.37103483501,0.165687413378823,0.124635541998442,1.32937531880668,0.18372417641496,0.999306081618454
EPB41L3,3828.22908505451,0.222215316475887,0.167165961251223,1.32930959635936,0.183745849550365,0.999306081618454
PSMB2,1233.09267431973,0.147416787843672,0.110898784694554,1.3292912834861,0.183751888880416,0.999306081618454
KLHL10,105.275822398447,-0.477598248197975,0.359316265650903,-1.3291862736378,0.183786522501627,0.999306081618454
ZBED2,8.26362438176146,0.707525664427838,0.532362525679105,1.32902980638107,0.183838136417473,0.999306081618454
ZNF562,1793.80014616267,-0.166943214276357,0.125622925711871,-1.32892315101193,0.183873325018457,0.999306081618454
SLC9A6,1136.27208234268,0.149811308791725,0.112759684248836,1.32858928960038,0.18398350751778,0.999306081618454
BRINP3,33.5786919068503,-0.772271019748148,0.581313390460878,-1.32849342956968,0.184015152724466,0.999306081618454
OXGR1,4.13076200165128,-1.470569055465,1.1069993002716,-1.32842817073524,0.184036698204028,0.999306081618454
FAM228A,66.523927833279,-0.59929311871291,0.451227484830581,-1.32813966094712,0.184131973312232,0.999306081618454
LCP2,5460.4731198367,0.248081673002664,0.186827596559754,1.32786417837002,0.184222980499651,0.999306081618454
DBR1,888.667418287674,0.154927522912043,0.116680054102082,1.32779783232273,0.184244903256955,0.999306081618454
MIR367,3.10506103347197,-1.6638736483236,1.25314381069145,-1.32775953895149,0.184257557433659,0.999306081618454
NUP50,1677.45374062143,0.167534113970909,0.126190135580002,1.32763241120932,0.184299571848568,0.999306081618454
SDAD1,2517.88064953785,0.141696543199872,0.106756798904637,1.32728355152768,0.184414902829322,0.999306081618454
OR52K1,7.96715277181274,-1.9402431420408,1.46185346593319,-1.32724872037857,0.184426420737137,0.999306081618454
NSUN4,340.068050107358,-0.196225167133571,0.147865285104719,-1.32705365559335,0.184490934284986,0.999306081618454
GRM3,21.2092298411061,0.702384081496695,0.529332345700758,1.32692454410063,0.184533644363711,0.999306081618454
